t_half_months,t_frontier_months,sovereign_floor_pct_of_c0,sovereign_floor_closed_form_pct,sovereign_floor_h100e,cap_60mo_pct,cap_120mo_pct,frontier_share_t0,c0,afr,kappa,useful_life_years,frontier_doubling_months,domestic_per_month,leakage_per_month,utilisation_ceiling,frontier_scale,dom_growth_yr
inf,43.0,57.96797044852371,57.967967839018705,2463585.8203915935,71.68680529289287,62.51013470559501,11.728331054865361,4249908.7018740615,0.06787554582205912,0.44233763419041294,4.565184448607038,6.5188249810543475,30499.16456756338,14471.37527268559,1.0,362362.61425371654,0.0
inf,35.0,67.97084483900835,67.97084456179462,1335115.8266989517,77.14694420070529,70.63479708808515,4.021804629288027,1964247.8033945682,0.0933745718540768,0.2535472309089095,4.758092858201621,6.804476814147127,20411.78037659015,6942.252271805706,1.0,488399.6077507861,0.0
46.0,36.0,37.69343422418114,37.69343422418027,1190693.130832295,44.985110278845895,38.554386791094835,10.98457970330181,3158887.3641777113,0.06182323667064672,0.4848021077942645,2.382245627630587,6.082984133877783,35965.775966442314,5685.859959969507,1.0,287574.713780646,0.0
inf,53.0,70.14053971061064,70.14049110383166,2031759.6875204295,82.27027541248366,75.13326522564174,30.82096894630556,2896698.1091151647,0.06987395511143535,0.35731065542649243,5.963065443554132,6.535183182452575,23009.091334441022,6945.64230262993,1.0,93984.65421906814,0.0
inf,46.0,74.20697878088535,74.20697840367096,1909694.8845631408,81.78553128090634,76.4870241441961,15.049830236977376,2573470.738112102,0.1106924719237008,0.43206071916167005,4.437296823162821,6.497425881699698,24069.849069755117,14010.702444785864,1.0,170996.66226062097,0.0
79.0,46.0,36.22246803411234,36.22246651903314,1416954.2878499334,55.793698375874776,42.29928879340722,23.489494570986196,3911810.4445989802,0.0840185472052341,0.4143293123791072,4.316845255175924,6.380582188694931,16461.521482232565,10891.675602373956,1.0,166534.4664091146,0.0
inf,34.0,76.28401980150453,76.28401980138896,1153982.3434190298,80.35565965776912,77.00254084351302,13.83155257863909,1512744.53866191,0.12013779053302413,0.28132043446409144,3.195041772746036,4.8937856737182015,22429.654727694044,10666.234394641904,1.0,109369.10589474486,0.0
28.0,35.0,19.354499560213387,19.341754299784984,911988.0952038018,28.902067564118695,20.495820877071502,15.047289196059824,4712021.059322842,0.08602584239328429,0.2147134912553048,2.3958508425376364,5.659718054462302,27378.965984059218,4342.127242741565,1.0,313147.50437286065,0.0
inf,27.0,61.090821787059944,61.090821787059944,1459091.5088142925,64.56119374174402,61.406466032664,5.81582959832663,2388397.252045728,0.08325784647994211,0.33569790268316135,2.1275357443822656,4.964582224513536,40717.2043368742,16433.87262571846,1.0,410671.8072917634,0.0
74.0,41.0,46.00385233355378,46.00385233355277,1406587.967570943,52.46446472654293,46.78503347229505,18.73169765834097,3057543.8712662365,0.06334311421798683,0.37077128190001873,2.4085820190458014,6.0229140055333925,38109.57125345037,10556.267417337178,1.0,163228.3377104773,0.0
108.0,41.0,46.76104424859355,46.761044244811124,854555.4760545865,57.91985894517507,49.11175974293633,23.82683794837721,1827494.4235880475,0.06411505494146436,0.11234453620786512,3.61422249275189,5.546755387381412,15478.271638705084,6477.4250015851,1.0,76698.99075771042,0.0
inf,47.0,93.92295239356274,93.92295237420223,2386446.1516107153,95.39317747842618,94.32519951686832,44.61756432325802,2540855.127307813,0.07927712005943242,0.4107410786680262,3.8995314488376844,5.374778799963359,35338.050767512075,15660.515394201839,1.0,56947.41893347434,0.0
32.0,45.0,28.267355386723807,28.267355386723636,1228300.0402180818,35.81135269973893,29.06546250069386,78.10365160684228,4345295.212140615,0.13251795161812774,0.12232541660153837,2.818619276713012,5.314617563486176,30178.46195539089,15143.83993103286,1.0,55634.98149886689,0.0
28.0,35.0,24.43730566271599,24.437305662715925,538122.5520510307,31.451296209195206,25.097088328974742,6.770868067375589,2202053.5302795046,0.16429970015230091,0.3301364837687294,2.256006247036052,6.992657241766078,14649.987427503209,6344.968726657652,1.0,325224.69916224905,0.0
32.0,40.0,22.915832154311282,22.915832154298588,785615.5763710277,33.698444494231325,24.431375184167788,12.54626953234215,3428265.537471331,0.15773146204535504,0.12235389662464781,3.7988469394691404,6.788186774433383,16220.247329503027,9147.5403619035,1.0,273249.79179140425,0.0
inf,34.0,53.37260937980257,53.372607808331075,1951876.487525587,68.0979139401715,58.05083850771725,7.902576991748241,3657075.2492836188,0.07512076472235682,0.16716091112734302,5.325847634949033,5.555569824999726,27038.317788261294,10011.51278506133,1.0,462769.9613812412,0.0
inf,41.0,48.99567904191446,48.99567897848826,2034399.0355378615,61.895653856067234,52.28523622105915,10.538946585797559,4152200.9191820547,0.13809409417027507,0.21970625740846872,5.484555297123908,6.615842915292537,36473.72930761339,9525.236354016235,1.0,393986.33301525813,0.0
inf,41.0,99.45734010988923,99.45734010978342,1515464.4981633786,99.4715681834096,99.46107785998859,10.987331833738857,1523733.1870015424,0.08716587095784178,0.33993383864815885,3.7723105846827067,6.049249492523485,18940.134648323758,14640.240532788526,1.0,138680.91089436354,0.0
inf,44.0,135.17086148539545,135.17086148542143,1690323.714152004,129.63211045729636,134.31218488381154,14.006026073799232,1250508.9451801972,0.08546722331521424,0.21869062771096212,2.7734194811501762,5.79963856724026,35853.38169110058,16148.443484615369,1.0,89283.63681397802,0.0
inf,47.0,52.83954014936818,52.839540122916915,2247253.587735396,64.08740506544798,55.560610735526026,54.251017600311116,4252977.185991402,0.15986798184386358,0.3849064476971173,4.611387603575967,5.401142175081119,38727.64772353326,14151.380897665164,1.0,78394.42233737957,0.0
72.0,35.0,41.0419131809495,41.041913177083586,1532510.80840348,53.26872264698304,43.604845812478914,17.430460727980005,3734014.059351474,0.16028205235159093,0.31049979760696206,4.308913753599188,5.121640911573484,36700.12463307847,2939.5678707507577,1.0,214223.48597805563,0.0
117.0,43.0,45.866859512175374,45.86685936847031,1994473.3981605913,60.24343545668241,49.72354138258886,11.467520941812031,4348397.556259891,0.12978113137241867,0.32164039662295435,4.83416661592012,6.752767239431212,37316.36760799266,6179.536808381438,1.0,379192.46699651395,0.0
inf,38.0,48.31086923732954,48.31086845281008,2141593.870505713,63.82038862514813,52.982363355424866,18.301536320350735,4432944.188987838,0.07144106284840922,0.10718042706238176,5.2778445281088775,5.378776357867318,27721.285564569782,14767.1618375399,1.0,242217.05278690418,0.0
inf,41.0,64.36691842384566,64.36690668804819,3047686.131384408,77.37479449255554,69.1802064861869,34.733821743159936,4734864.128986091,0.09861950951101894,0.40396930222651384,5.735234519557105,5.012191728942819,42596.1560267331,7727.319611805077,1.0,136318.5474952384,0.0
57.0,35.0,34.31136748088673,34.311367470807085,1233999.3772849804,48.84079735672142,37.53279569308539,8.675318311676888,3596473.9032111857,0.09207674151279956,0.06499981358641434,4.529910932673422,5.975180416882614,14734.69700709412,15907.725328656796,1.0,414563.9127005138,0.0
inf,38.0,109.21898647526984,109.21898647576045,1191477.055478381,107.13293540416755,108.79086952332186,14.023455482151983,1090906.5300181704,0.1046226365709986,0.47193719939373674,3.199149710571251,5.23196807569671,15646.870643158112,15389.424499751882,1.0,77791.56367035182,0.0
50.0,32.0,38.483225644792505,38.4832256447891,1013351.8701942669,46.45648362966693,39.524883918864326,13.554546158580322,2633230.071584169,0.1551635427439362,0.16160957165132825,3.349750508062143,4.995933848778946,28092.165433588907,5867.8340849206725,1.0,194269.14341335412,0.0
inf,47.0,77.12193938940136,77.12193883741928,2586111.8741088556,84.09817260020803,79.2914256571618,27.386749678163238,3353276.505471616,0.11392472453840531,0.29316961336605807,5.569550576569252,5.930683293543649,41517.19892322576,8561.910064132582,1.0,122441.565533618,0.0
inf,42.0,78.11106565477972,78.11106565477802,1122653.3186875936,80.91394166315598,78.48136514380205,8.407810844410413,1437252.5957452443,0.1221978422859107,0.2444610880354799,2.7145728329182055,6.716012985480555,23858.808859549652,13633.010039032573,1.0,170942.5464418889,0.0
inf,31.0,81.26095625051725,81.26095625016659,1203447.4267107267,84.8269961059819,81.94863588952315,4.714836316843628,1480966.3610167846,0.10511129232917976,0.09721036785011615,4.063551331702076,5.694958469042145,18854.894659396727,13788.991841726036,1.0,314107.6935642647,0.0
inf,40.0,99.66767216474224,99.66767216474275,939310.1585612275,99.5982034572346,99.65649574484101,7.037794091995068,942442.1561774084,0.08510355515283431,0.37058308108200655,2.778499843786657,6.4975726355312675,13381.299104873879,14790.682521042547,1.0,133911.5842063867,0.0
inf,32.0,112.58490221128339,112.58490657935376,3248665.452474973,107.81499011436885,110.81801760427561,7.486875794240196,2885524.9582029553,0.06834211917861674,0.21329305310564642,5.920154659613212,4.974776804861232,41572.22953459919,11912.960794248098,1.0,385411.0896861476,0.0
82.0,45.0,38.89469571344144,38.894695318350834,1667032.047045703,56.155670924197466,43.8074459836482,53.59788917899521,4286013.854762209,0.09770248962499221,0.2748522181261459,4.63599525611678,5.280158160901103,29294.08245322667,5414.103489840417,1.0,79966.09419540125,0.0
65.0,41.0,36.07859212682079,36.07859208887585,1137803.9152976605,51.471162786571426,39.81490097325305,35.75175378518281,3153681.5829679184,0.07830855577560623,0.2792799782385795,3.59300558479864,5.203723053773018,15873.72506986568,10798.430923155864,1.0,88210.54211541788,0.0
68.0,39.0,37.89103917167841,37.89103914633213,1738344.827591305,52.49803064244605,41.34884317145574,11.09018725325275,4587746.511028992,0.08009012157589922,0.19726898191409153,3.8640346743001235,6.362176918247745,25746.690564763372,15666.61862972795,1.0,413676.19917178643,0.0
inf,33.0,338.2932007494034,338.29321658580346,3211563.6675698212,258.97770115390006,311.94155347627486,3.474084858956261,949343.2503093206,0.0756630335269195,0.32656471771005297,4.709783809270586,5.278719219204179,42748.28883584144,15960.575716070227,1.0,273264.2663756167,0.0
95.0,52.0,44.25942247705169,44.259422454872116,1223795.9169459816,57.38995439376625,47.361750669389956,33.300660786247626,2765051.7075330433,0.07053581657035822,0.07230648485323111,4.290258834053026,6.6616849510342995,15002.819113934229,14121.853978166926,1.0,83032.93815343578,0.0
40.0,33.0,29.705804968665838,29.705804968624854,801798.6016053588,40.371885398388244,31.33738407454189,14.184325808285067,2699131.036681581,0.06382744281021682,0.4585930591657711,2.704970977144571,5.234348726938826,16805.541243497406,7895.851377069928,1.0,190289.69534139,0.0
inf,31.0,50.76355993104568,50.76355982735482,1226600.1645736005,63.62034096197733,54.16006905024484,6.716752090534128,2416300.523918622,0.15193886773592316,0.3393520449988559,5.267479039033203,5.452971307474225,23797.582379241463,3268.3466076659406,1.0,359742.4009922739,0.0
inf,43.0,63.703859548408595,63.703850673706356,2604557.225307203,76.60694028189677,68.38672270510587,47.340577235501556,4088539.130549851,0.08395968866158149,0.43916956624069015,4.974914486068911,4.989265030233813,38421.04607839538,5207.121966083634,1.0,86364.37004582575,0.0
inf,54.0,55.17717957780231,55.17717795011284,2442145.874277156,69.2968626949896,59.68778990452696,29.500971598726597,4426007.079310061,0.07079260573123615,0.3639265099684729,4.423393312196615,6.891870868980152,34119.4029181481,11888.748702723673,1.0,150029.19698757003,0.0
inf,48.0,81.14074542123466,81.1407454207507,1294811.8486882148,84.73971493809877,81.85045962034832,13.18798843858877,1595760.3568544006,0.1451915023735853,0.28611781734655556,3.8812396109454346,6.992055438724663,24795.869061738034,9981.599501949046,1.0,121001.04305408089,0.0
inf,35.0,95.54735389186924,95.54735384614388,2824941.346908338,96.77254351711235,95.90845505058144,8.35038714782695,2956587.7356533795,0.0676131814443226,0.16830157875756876,4.685940163708551,5.475009853579796,43941.32236174927,13165.926603689519,1.0,354065.9472803943,0.0
inf,42.0,108.58418265167968,108.58418340096014,2768516.9888222655,105.55660316718783,107.5627587832243,22.31974564520582,2549650.346131182,0.06930314667539779,0.2733357339602313,4.914583195385124,5.224447933271177,36404.517229049736,13475.390707743602,1.0,114232.94811062666,0.0
inf,41.0,128.67143491718807,128.67143491793857,1905213.5036410159,122.93981480480653,127.54335762789344,26.287013525175137,1480681.0111872898,0.12122296658447254,0.19873807608616342,3.8910399096125508,4.840316732509792,35196.82466849344,15957.014862959088,1.0,56327.47172930991,0.0
40.0,39.0,30.3122507933007,30.31225079327733,1247968.2131894787,40.52736667762045,31.818702109430774,10.482644816308689,4117042.385599725,0.12256733464459366,0.14625139150953187,3.3012420758558925,6.742705236317725,29222.32345941368,10123.907258899968,1.0,392748.4387522616,0.0
52.0,45.0,26.259939329819698,26.259939110681767,1021864.3196987069,46.14104409600349,31.63064948696229,29.98936592259599,3891343.033448368,0.08148176981003447,0.06930485832627788,5.2008908974593515,6.049229142572303,16514.331692398646,5566.256067208813,1.0,129757.42946656869,0.0
inf,46.0,197.18988359742514,197.18990179702845,2469622.2653583926,162.43580893807973,184.8199759638176,6.9459624054367985,1252408.1967613883,0.09574600940369124,0.3621917418832713,5.565720914005689,6.69703037902347,34093.34532981892,8257.232518738247,1.0,180307.36759834655,0.0
inf,56.0,53.108619107915864,53.10861909026004,2114242.358409423,63.93869787636996,55.660939681428005,75.80725636706856,3980977.841117119,0.10394218012423594,0.3892917138104144,3.501265032579978,6.230719184171735,35310.08560945912,15010.83026030738,1.0,52514.46935159754,0.0
74.0,39.0,45.856074637574395,45.85607463757307,960669.0917161553,52.39147577580777,46.6609508660863,36.66360891765081,2094965.8236315425,0.11743907305840673,0.31286092761909823,2.4293410483509277,5.015258051788942,23433.594490523177,9520.09790987226,1.0,57140.19665486263,0.0
inf,47.0,50.67439892155596,50.67439753820388,2350297.1984459464,65.96233001061259,55.474467932249205,67.69315044627386,4638036.65847958,0.07195970672092407,0.3944699325421277,4.357975358946442,5.2409467376840055,31150.927509370547,13791.523604246333,1.0,68515.59763288988,0.0
inf,41.0,56.73005741537117,56.730057408302656,2190273.496349423,66.30862137287488,58.86318846964825,29.713281212531577,3860869.5216232277,0.1412018540602737,0.1126942877998553,5.595449044055032,5.167631051940732,38414.86891897217,15871.142219581801,1.0,129937.50148317197,0.0
inf,40.0,65.52722823159152,65.52722786495139,1642342.1254773515,75.53533487907767,68.47301306672706,14.966093655489656,2506350.6725370036,0.08509847632327754,0.2968689201650765,4.41404590234254,5.668175847791799,30236.597418088717,3057.684579626095,1.0,167468.59469355643,0.0
52.0,40.0,33.372030432438905,33.37203043054263,1521973.1125405047,46.53761598806041,35.98101246602932,43.08300958733794,4560624.849068482,0.11024670108140208,0.07393934430007305,4.408148431872243,4.972942485312027,28203.824992856415,12382.487465445549,1.0,105856.69136746766,0.0
103.0,53.0,43.48263341729361,43.48263305338083,1623106.2165892986,59.381106460684094,48.00760154418225,32.739486084165186,3732768.8988214955,0.16196871899095014,0.45026746326448014,5.365820172549228,6.797557522847699,21609.873542059853,12251.264782373835,1.0,114014.2789421148,0.0
inf,53.0,111.80662867136417,111.8066286715637,1847361.786350104,109.4648686414339,111.35964884593936,19.95683323983454,1652282.8818853823,0.10427635700341814,0.19951269099529806,3.526331130102258,6.77067924365301,42752.75207937421,7775.690731620401,1.0,82792.83902555078,0.0
64.0,36.0,30.481162852313748,30.48116171034708,1461436.551758977,51.41725489700293,36.82121084595321,15.79005328266301,4794556.424372251,0.09968123989155654,0.23368627307645762,5.320852770307143,5.346528230684432,23950.316413571778,4968.588177345827,1.0,303644.09407259733,0.0
inf,43.0,97.79216721151548,97.79216638156586,3484320.915511451,98.47017430571758,98.04857698944069,17.601077810918742,3562985.681639701,0.07933499868506991,0.3431444538678615,5.632967827648255,5.722610270893111,42453.556677016,13793.139890645678,1.0,202429.97161397812,0.0
